Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","504","Morocco","5510","Production","01270","Mushrooms and truffles","2002","2002","t","1850","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01270","Mushrooms and truffles","2003","2003","t","1874.74","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01270","Mushrooms and truffles","2004","2004","t","1900","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01270","Mushrooms and truffles","2005","2005","t","1923.47","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01270","Mushrooms and truffles","2006","2006","t","1958.38","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01270","Mushrooms and truffles","2007","2007","t","1935.54","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01270","Mushrooms and truffles","2008","2008","t","1953.1","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01270","Mushrooms and truffles","2009","2009","t","1970.66","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01270","Mushrooms and truffles","2010","2010","t","1988.21","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01270","Mushrooms and truffles","2011","2011","t","2005.77","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01270","Mushrooms and truffles","2012","2012","t","2023.32","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01270","Mushrooms and truffles","2013","2013","t","2040.88","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01270","Mushrooms and truffles","2014","2014","t","2069.19","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01270","Mushrooms and truffles","2015","2015","t","2097.21","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01270","Mushrooms and truffles","2016","2016","t","2112.1","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01270","Mushrooms and truffles","2017","2017","t","2135.12","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01270","Mushrooms and truffles","2018","2018","t","2146.62","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01270","Mushrooms and truffles","2019","2019","t","2169.23","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01270","Mushrooms and truffles","2020","2020","t","2195.26","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01270","Mushrooms and truffles","2021","2021","t","2202.78","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01270","Mushrooms and truffles","2022","2022","t","2219.39","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","01270","Mushrooms and truffles","2023","2023","t","2237.55","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1961","1961","t","0","A","Official figure",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1962","1962","t","0","A","Official figure",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1963","1963","t","0","A","Official figure",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1964","1964","t","0","A","Official figure",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1965","1965","t","0","A","Official figure",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1966","1966","t","0","A","Official figure",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1967","1967","t","0","A","Official figure",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1968","1968","t","0","A","Official figure",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1969","1969","t","0","A","Official figure",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1970","1970","t","0","A","Official figure",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1971","1971","t","0","A","Official figure",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1972","1972","t","0","A","Official figure",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1973","1973","t","0","A","Official figure",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1974","1974","t","0","A","Official figure",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1975","1975","t","0","A","Official figure",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1976","1976","t","0","A","Official figure",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1977","1977","t","0","A","Official figure",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1978","1978","t","0","A","Official figure",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1979","1979","t","0","A","Official figure",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1980","1980","t","0","A","Official figure",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1981","1981","t","0","A","Official figure",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1982","1982","t","0","A","Official figure",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1983","1983","t","0","A","Official figure",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1984","1984","t","0","A","Official figure",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1985","1985","t","0","A","Official figure",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1986","1986","t","10","E","Estimated value",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1987","1987","t","10","E","Estimated value",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1988","1988","t","20","E","Estimated value",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1989","1989","t","20","E","Estimated value",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1990","1990","t","50","E","Estimated value",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1991","1991","t","70","E","Estimated value",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1992","1992","t","81","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1993","1993","t","101","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1994","1994","t","93","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1995","1995","t","103","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1996","1996","t","113","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1997","1997","t","123","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1998","1998","t","132","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","1999","1999","t","142","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","2000","2000","t","152","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","2001","2001","t","162","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","2002","2002","t","172","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","2003","2003","t","181","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","2004","2004","t","191","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","2005","2005","t","201","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","638","Réunion","5510","Production","01270","Mushrooms and truffles","2006","2006","t","211","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1961","1961","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1962","1962","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1963","1963","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1964","1964","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1965","1965","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1966","1966","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1967","1967","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1968","1968","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1969","1969","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1970","1970","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1971","1971","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1972","1972","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1973","1973","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1974","1974","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1975","1975","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1976","1976","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1977","1977","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1978","1978","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1979","1979","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1980","1980","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1981","1981","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1982","1982","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1983","1983","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1984","1984","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1985","1985","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1986","1986","t","5300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1987","1987","t","5334","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1988","1988","t","4053","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1989","1989","t","4899","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1990","1990","t","5719","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1991","1991","t","4833","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1992","1992","t","4142","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1993","1993","t","4735","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1994","1994","t","6200","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1995","1995","t","7824","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1996","1996","t","7048","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1997","1997","t","7406","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1998","1998","t","6507","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","1999","1999","t","7617","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","2000","2000","t","7278","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","2001","2001","t","7019","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","2002","2002","t","7021","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","2003","2003","t","8610","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","2004","2004","t","8415","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","2005","2005","t","8385","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","2006","2006","t","8477","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","2007","2007","t","10320","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","2008","2008","t","11351","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","2009","2009","t","11744","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","2010","2010","t","12217","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","2011","2011","t","12803","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","2012","2012","t","14284","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","2013","2013","t","15608","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","2014","2014","t","17302","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","2015","2015","t","18267","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","2016","2016","t","18803","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","2017","2017","t","19447","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","2018","2018","t","21116","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","2019","2019","t","24455","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","2020","2020","t","26522","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","2021","2021","t","29064","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","2022","2022","t","32116","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01270","Mushrooms and truffles","2023","2023","t","35256","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1961","1961","t","0","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1962","1962","t","0","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1963","1963","t","0","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1964","1964","t","0","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1965","1965","t","0","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1966","1966","t","0","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1967","1967","t","0","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1968","1968","t","0","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1969","1969","t","0","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1970","1970","t","0","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1971","1971","t","0","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1972","1972","t","0","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1973","1973","t","0","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1974","1974","t","0","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1975","1975","t","0","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1976","1976","t","0","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1977","1977","t","0","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1978","1978","t","0","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1979","1979","t","0","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1980","1980","t","0","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1981","1981","t","0","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1982","1982","t","30","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1983","1983","t","30","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1984","1984","t","50","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1985","1985","t","50","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1986","1986","t","40","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1987","1987","t","40","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1988","1988","t","40","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1989","1989","t","50","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1990","1990","t","62","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1991","1991","t","70","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1992","1992","t","75.4","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1993","1993","t","78.19","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1994","1994","t","81.02","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1995","1995","t","83.94","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1996","1996","t","86.96","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1997","1997","t","90.02","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1998","1998","t","93.11","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","1999","1999","t","96.24","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","2000","2000","t","99.4","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","2001","2001","t","102.6","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","2002","2002","t","105.83","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","2003","2003","t","109.1","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","2004","2004","t","112.4","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","2005","2005","t","115.73","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","2006","2006","t","119.13","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","2007","2007","t","122.72","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","2008","2008","t","126.39","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","2009","2009","t","120","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","2010","2010","t","135.5","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","2011","2011","t","175","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","2012","2012","t","125","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","2013","2013","t","146.25","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","2014","2014","t","149.36","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","2015","2015","t","156.41","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","2016","2016","t","158.71","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","2017","2017","t","163.18","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","2018","2018","t","167.47","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","2019","2019","t","171.53","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","2020","2020","t","175.17","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","2021","2021","t","175.4","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","2022","2022","t","178.83","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","01270","Mushrooms and truffles","2023","2023","t","182.06","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01270","Mushrooms and truffles","1990","1990","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01270","Mushrooms and truffles","1991","1991","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01270","Mushrooms and truffles","1992","1992","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01270","Mushrooms and truffles","1993","1993","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01270","Mushrooms and truffles","1994","1994","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01270","Mushrooms and truffles","1995","1995","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01270","Mushrooms and truffles","1996","1996","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01270","Mushrooms and truffles","1997","1997","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01270","Mushrooms and truffles","1998","1998","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01270","Mushrooms and truffles","1999","1999","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01270","Mushrooms and truffles","2000","2000","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01270","Mushrooms and truffles","2001","2001","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01270","Mushrooms and truffles","2002","2002","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01270","Mushrooms and truffles","2003","2003","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01270","Mushrooms and truffles","2004","2004","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01270","Mushrooms and truffles","2005","2005","t","","M","Missing value; data cannot exist",""
