"Entity","Code","Year","barley__00000044__production__005510__tonnes"
"Southern Africa (FAO)",NA,1999,91000
"Southern Africa (FAO)",NA,2000,142611.84
"Southern Africa (FAO)",NA,2001,141418.11
"Southern Africa (FAO)",NA,2002,184106.69
"Southern Africa (FAO)",NA,2003,240343.62
"Southern Africa (FAO)",NA,2004,185323.77
"Southern Africa (FAO)",NA,2005,225359.52
"Southern Africa (FAO)",NA,2006,236330
"Southern Africa (FAO)",NA,2007,222950
"Southern Africa (FAO)",NA,2008,192410
"Southern Africa (FAO)",NA,2009,216720
"Southern Africa (FAO)",NA,2010,194671
"Southern Africa (FAO)",NA,2011,312474.06
"Southern Africa (FAO)",NA,2012,298403.47
"Southern Africa (FAO)",NA,2013,267780
"Southern Africa (FAO)",NA,2014,302318.4
"Southern Africa (FAO)",NA,2015,332304.25
"Southern Africa (FAO)",NA,2016,355305.44
"Southern Africa (FAO)",NA,2017,307305.03
"Southern Africa (FAO)",NA,2018,421804.9
"Southern Africa (FAO)",NA,2019,345291.62
"Southern Africa (FAO)",NA,2020,588300.5
"Southern Africa (FAO)",NA,2021,334299.03
"Southern Africa (FAO)",NA,2022,302297.06
"Southern Africa (FAO)",NA,2023,377298.88
"Southern Asia (FAO)",NA,1961,4156472
"Southern Asia (FAO)",NA,1962,4449688
"Southern Asia (FAO)",NA,1963,3708036
"Southern Asia (FAO)",NA,1964,3286908
"Southern Asia (FAO)",NA,1965,3994992
"Southern Asia (FAO)",NA,1966,3963000
"Southern Asia (FAO)",NA,1967,3874600
"Southern Asia (FAO)",NA,1968,5174700
"Southern Asia (FAO)",NA,1969,4073700
"Southern Asia (FAO)",NA,1970,4319937
"Southern Asia (FAO)",NA,1971,4186401
"Southern Asia (FAO)",NA,1972,4089259
"Southern Asia (FAO)",NA,1973,3815615
"Southern Asia (FAO)",NA,1974,3798445
"Southern Asia (FAO)",NA,1975,5139632
"Southern Asia (FAO)",NA,1976,5254247
"Southern Asia (FAO)",NA,1977,4036191
"Southern Asia (FAO)",NA,1978,4013330
"Southern Asia (FAO)",NA,1979,3981920
"Southern Asia (FAO)",NA,1980,3455084
"Southern Asia (FAO)",NA,1981,4775033
"Southern Asia (FAO)",NA,1982,4367619
"Southern Asia (FAO)",NA,1983,4385908
"Southern Asia (FAO)",NA,1984,4553485
"Southern Asia (FAO)",NA,1985,4267185
"Southern Asia (FAO)",NA,1986,4873290
"Southern Asia (FAO)",NA,1987,4775999
"Southern Asia (FAO)",NA,1988,5375092
"Southern Asia (FAO)",NA,1989,4963976
"Southern Asia (FAO)",NA,1990,5424243
"Southern Asia (FAO)",NA,1991,5135633
"Southern Asia (FAO)",NA,1992,5145464.5
"Southern Asia (FAO)",NA,1993,5018110
"Southern Asia (FAO)",NA,1994,4772479.5
"Southern Asia (FAO)",NA,1995,4639531
"Southern Asia (FAO)",NA,1996,4692461
"Southern Asia (FAO)",NA,1997,4410201
"Southern Asia (FAO)",NA,1998,5442250.5
"Southern Asia (FAO)",NA,1999,3932057
"Southern Asia (FAO)",NA,2000,3362056
"Southern Asia (FAO)",NA,2001,4075557
"Southern Asia (FAO)",NA,2002,4989488
"Southern Asia (FAO)",NA,2003,4689495
"Southern Asia (FAO)",NA,2004,4659018
"Southern Asia (FAO)",NA,2005,4527510
"Southern Asia (FAO)",NA,2006,4661193
"Southern Asia (FAO)",NA,2007,4930823
"Southern Asia (FAO)",NA,2008,3198502
"Southern Asia (FAO)",NA,2009,4651694.5
"Southern Asia (FAO)",NA,2010,5186660.5
"Southern Asia (FAO)",NA,2011,4607828
"Southern Asia (FAO)",NA,2012,4995207
"Southern Asia (FAO)",NA,2013,5179358
"Southern Asia (FAO)",NA,2014,5409731.5
"Southern Asia (FAO)",NA,2015,5319789
"Southern Asia (FAO)",NA,2016,5561623
"Southern Asia (FAO)",NA,2017,4907307.5
"Southern Asia (FAO)",NA,2018,5026205
"Southern Asia (FAO)",NA,2019,5357364.5
"Southern Asia (FAO)",NA,2020,5803880
"Southern Asia (FAO)",NA,2021,4608026
"Southern Asia (FAO)",NA,2022,4537027
"Southern Asia (FAO)",NA,2023,5092993.5
"Southern Europe (FAO)",NA,1961,2877723
"Southern Europe (FAO)",NA,1962,3235739
"Southern Europe (FAO)",NA,1963,3153238
"Southern Europe (FAO)",NA,1964,3010136
"Southern Europe (FAO)",NA,1965,3277140
"Southern Europe (FAO)",NA,1966,3596652
"Southern Europe (FAO)",NA,1967,4337242
"Southern Europe (FAO)",NA,1968,4724099
"Southern Europe (FAO)",NA,1969,5139278
"Southern Europe (FAO)",NA,1970,4622291
"Southern Europe (FAO)",NA,1971,6496229
"Southern Europe (FAO)",NA,1972,6173276
"Southern Europe (FAO)",NA,1973,6445041
"Southern Europe (FAO)",NA,1974,7805421
"Southern Europe (FAO)",NA,1975,9085061
"Southern Europe (FAO)",NA,1976,7928079
"Southern Europe (FAO)",NA,1977,8805135
"Southern Europe (FAO)",NA,1978,10404494
"Southern Europe (FAO)",NA,1979,8624362
"Southern Europe (FAO)",NA,1980,11470828
"Southern Europe (FAO)",NA,1981,7272083
"Southern Europe (FAO)",NA,1982,7916401
"Southern Europe (FAO)",NA,1983,9223190
"Southern Europe (FAO)",NA,1984,14134142
"Southern Europe (FAO)",NA,1985,13714399
"Southern Europe (FAO)",NA,1986,10488089
"Southern Europe (FAO)",NA,1987,12715578
"Southern Europe (FAO)",NA,1988,14941028
"Southern Europe (FAO)",NA,1989,12481238
"Southern Europe (FAO)",NA,1990,12176061
"Southern Europe (FAO)",NA,1991,12391313
"Southern Europe (FAO)",NA,1992,8916076
"Southern Europe (FAO)",NA,1993,12392436
"Southern Europe (FAO)",NA,1994,10041205
"Southern Europe (FAO)",NA,1995,7589919
"Southern Europe (FAO)",NA,1996,13024278
"Southern Europe (FAO)",NA,1997,10779525
"Southern Europe (FAO)",NA,1998,13397235
"Southern Europe (FAO)",NA,1999,9718204
"Southern Europe (FAO)",NA,2000,13287447
"Southern Europe (FAO)",NA,2001,8479291
"Southern Europe (FAO)",NA,2002,10659231
"Southern Europe (FAO)",NA,2003,10482668
"Southern Europe (FAO)",NA,2004,12981319
"Southern Europe (FAO)",NA,2005,6823779
"Southern Europe (FAO)",NA,2006,10529436
"Southern Europe (FAO)",NA,2007,14251190
"Southern Europe (FAO)",NA,2008,13897960
"Southern Europe (FAO)",NA,2009,9606738
"Southern Europe (FAO)",NA,2010,10169997
"Southern Europe (FAO)",NA,2011,10336237
"Southern Europe (FAO)",NA,2012,8018792
"Southern Europe (FAO)",NA,2013,12134090
"Southern Europe (FAO)",NA,2014,9088935
"Southern Europe (FAO)",NA,2015,9041100
"Southern Europe (FAO)",NA,2016,11577384
"Southern Europe (FAO)",NA,2017,8048149.5
"Southern Europe (FAO)",NA,2018,11950293
"Southern Europe (FAO)",NA,2019,10263630
"Southern Europe (FAO)",NA,2020,14237557
"Southern Europe (FAO)",NA,2021,11984550
"Southern Europe (FAO)",NA,2022,9672780
"Southern Europe (FAO)",NA,2023,6515724
"Spain","ESP",1961,1743700
"Spain","ESP",1962,2161952
"Spain","ESP",1963,2070700
"Spain","ESP",1964,1926900
"Spain","ESP",1965,1891447
"Spain","ESP",1966,2006300
"Spain","ESP",1967,2575765
"Spain","ESP",1968,3440975
"Spain","ESP",1969,3877300
"Spain","ESP",1970,3103200
"Spain","ESP",1971,4784700
"Spain","ESP",1972,4358300
"Spain","ESP",1973,4402200
"Spain","ESP",1974,5404000
"Spain","ESP",1975,6728000
"Spain","ESP",1976,5472900
"Spain","ESP",1977,6766000
"Spain","ESP",1978,8068307
"Spain","ESP",1979,6251700
"Spain","ESP",1980,8705000
"Spain","ESP",1981,4757600
"Spain","ESP",1982,5269800
"Spain","ESP",1983,6662000
"Spain","ESP",1984,10789100
"Spain","ESP",1985,10698287
"Spain","ESP",1986,7431014
"Spain","ESP",1987,9836230
"Spain","ESP",1988,12070000
"Spain","ESP",1989,9393900
"Spain","ESP",1990,9382100
"Spain","ESP",1991,9262486
"Spain","ESP",1992,6105000
"Spain","ESP",1993,9700797
"Spain","ESP",1994,7415500
"Spain","ESP",1995,5046600
"Spain","ESP",1996,10697000
"Spain","ESP",1997,8549540
"Spain","ESP",1998,10895300
"Spain","ESP",1999,7434300
"Spain","ESP",2000,11063008
"Spain","ESP",2001,6249139
"Spain","ESP",2002,8362328
"Spain","ESP",2003,8698400
"Spain","ESP",2004,10639817
"Spain","ESP",2005,4626059
"Spain","ESP",2006,8136389
"Spain","ESP",2007,11945319
"Spain","ESP",2008,11261100
"Spain","ESP",2009,7295934
"Spain","ESP",2010,8154392
"Spain","ESP",2011,8287073
"Spain","ESP",2012,5956300
"Spain","ESP",2013,10005000
"Spain","ESP",2014,6983109
"Spain","ESP",2015,6705106
"Spain","ESP",2016,9176159
"Spain","ESP",2017,5785944
"Spain","ESP",2018,9554160
"Spain","ESP",2019,7744150
"Spain","ESP",2020,11465350
"Spain","ESP",2021,9275920
"Spain","ESP",2022,7029720
"Spain","ESP",2023,3757570
"Sudan (former)",NA,1961,130
"Sudan (former)",NA,1962,170
"Sudan (former)",NA,1963,1308
"Sudan (former)",NA,1964,140
"Sudan (former)",NA,1965,141
"Sudan (former)",NA,1966,102
"Sudan (former)",NA,1967,81
"Sudan (former)",NA,1968,0
"Sudan (former)",NA,1969,0
"Sudan (former)",NA,1970,0
"Sudan (former)",NA,1971,0
"Sudan (former)",NA,1972,0
"Sudan (former)",NA,1973,0
"Sudan (former)",NA,1974,0
"Sudan (former)",NA,1975,0
"Sudan (former)",NA,1976,0
"Sudan (former)",NA,1977,0
"Sudan (former)",NA,1978,0
"Sudan (former)",NA,1979,0
"Sudan (former)",NA,1980,0
"Sudan (former)",NA,1981,0
"Sudan (former)",NA,1982,0
"Sudan (former)",NA,1983,0
"Sudan (former)",NA,1984,0
"Sudan (former)",NA,1985,0
"Sudan (former)",NA,1986,0
"Sudan (former)",NA,1987,0
"Sudan (former)",NA,1988,0
"Sudan (former)",NA,1989,0
"Sudan (former)",NA,1990,0
"Sudan (former)",NA,1991,0
"Sudan (former)",NA,1992,0
"Sweden","SWE",1961,944580
"Sweden","SWE",1962,925720
"Sweden","SWE",1963,1155350
"Sweden","SWE",1964,1374600
"Sweden","SWE",1965,1436700
"Sweden","SWE",1966,1407700
"Sweden","SWE",1967,1563950
"Sweden","SWE",1968,1776400
"Sweden","SWE",1969,1575180
"Sweden","SWE",1970,1903650
"Sweden","SWE",1971,2028980
"Sweden","SWE",1972,1849950
"Sweden","SWE",1973,1736350
"Sweden","SWE",1974,2356150
"Sweden","SWE",1975,1902830
"Sweden","SWE",1976,1825550
"Sweden","SWE",1977,1966070
"Sweden","SWE",1978,2434420
"Sweden","SWE",1979,2345530
"Sweden","SWE",1980,2171940
"Sweden","SWE",1981,2451660
"Sweden","SWE",1982,2378190
"Sweden","SWE",1983,2026370
"Sweden","SWE",1984,2732940
"Sweden","SWE",1985,2309170
"Sweden","SWE",1986,2327000
"Sweden","SWE",1987,1907400
"Sweden","SWE",1988,1878700
"Sweden","SWE",1989,1870000
"Sweden","SWE",1990,2122600
"Sweden","SWE",1991,1935300
"Sweden","SWE",1992,1261000
"Sweden","SWE",1993,1670500
"Sweden","SWE",1994,1660900
"Sweden","SWE",1995,1792700
"Sweden","SWE",1996,2113400
"Sweden","SWE",1997,2086300
"Sweden","SWE",1998,1686900
"Sweden","SWE",1999,1852500
"Sweden","SWE",2000,1615400
"Sweden","SWE",2001,1623000
"Sweden","SWE",2002,1757200
"Sweden","SWE",2003,1528400
"Sweden","SWE",2004,1691900
"Sweden","SWE",2005,1592900
"Sweden","SWE",2006,1110600
"Sweden","SWE",2007,1439000
"Sweden","SWE",2008,1671600
"Sweden","SWE",2009,1680900
"Sweden","SWE",2010,1232300
"Sweden","SWE",2011,1409100
"Sweden","SWE",2012,1701700
"Sweden","SWE",2013,1940100
"Sweden","SWE",2014,1574200
"Sweden","SWE",2015,1672300
"Sweden","SWE",2016,1530400
"Sweden","SWE",2017,1635200
"Sweden","SWE",2018,1094400
"Sweden","SWE",2019,1546500
"Sweden","SWE",2020,1513500
"Sweden","SWE",2021,1060400
"Sweden","SWE",2022,1509500
"Sweden","SWE",2023,855500
"Switzerland","CHE",1961,92200
"Switzerland","CHE",1962,124600
"Switzerland","CHE",1963,94900
"Switzerland","CHE",1964,105100
"Switzerland","CHE",1965,94600
"Switzerland","CHE",1966,106800
"Switzerland","CHE",1967,116600
"Switzerland","CHE",1968,111600
"Switzerland","CHE",1969,132300
"Switzerland","CHE",1970,141800
"Switzerland","CHE",1971,167700
"Switzerland","CHE",1972,156200
"Switzerland","CHE",1973,172800
"Switzerland","CHE",1974,209600
"Switzerland","CHE",1975,172300
"Switzerland","CHE",1976,183200
"Switzerland","CHE",1977,172100
"Switzerland","CHE",1978,214700
"Switzerland","CHE",1979,222200
"Switzerland","CHE",1980,211500
"Switzerland","CHE",1981,225600
"Switzerland","CHE",1982,235600
"Switzerland","CHE",1983,240700
"Switzerland","CHE",1984,311800
"Switzerland","CHE",1985,269200
"Switzerland","CHE",1986,230400
"Switzerland","CHE",1987,241300
"Switzerland","CHE",1988,299800
"Switzerland","CHE",1989,358600
"Switzerland","CHE",1990,343100
"Switzerland","CHE",1991,344789
"Switzerland","CHE",1992,347758
"Switzerland","CHE",1993,367437
"Switzerland","CHE",1994,284632
"Switzerland","CHE",1995,294320
"Switzerland","CHE",1996,322854
"Switzerland","CHE",1997,304488
"Switzerland","CHE",1998,329732
"Switzerland","CHE",1999,250691
"Switzerland","CHE",2000,274100
"Switzerland","CHE",2001,245200
"Switzerland","CHE",2002,247200
"Switzerland","CHE",2003,218000
"Switzerland","CHE",2004,257400
"Switzerland","CHE",2005,231200
"Switzerland","CHE",2006,230000
"Switzerland","CHE",2007,210500
"Switzerland","CHE",2008,200341
"Switzerland","CHE",2009,198061
"Switzerland","CHE",2010,174113
"Switzerland","CHE",2011,183371
"Switzerland","CHE",2012,184141
"Switzerland","CHE",2013,164839
"Switzerland","CHE",2014,201091
"Switzerland","CHE",2015,198637
"Switzerland","CHE",2016,159890
"Switzerland","CHE",2017,207374
"Switzerland","CHE",2018,180948
"Switzerland","CHE",2019,190167
"Switzerland","CHE",2020,193489
"Switzerland","CHE",2021,171138
"Switzerland","CHE",2022,184553
"Switzerland","CHE",2023,164594
"Syria","SYR",1961,335000
"Syria","SYR",1962,797758
"Syria","SYR",1963,783806
"Syria","SYR",1964,636906
"Syria","SYR",1965,690100
"Syria","SYR",1966,203000
"Syria","SYR",1967,590000
"Syria","SYR",1968,512000
"Syria","SYR",1969,626959
"Syria","SYR",1970,234920
"Syria","SYR",1971,261853
"Syria","SYR",1972,710000
"Syria","SYR",1973,101954
"Syria","SYR",1974,655480
"Syria","SYR",1975,596544
"Syria","SYR",1976,1058711
"Syria","SYR",1977,336893
"Syria","SYR",1978,728696
"Syria","SYR",1979,394700
"Syria","SYR",1980,1587279
"Syria","SYR",1981,1405785
"Syria","SYR",1982,661040
"Syria","SYR",1983,1043300
"Syria","SYR",1984,303500
"Syria","SYR",1985,740200
"Syria","SYR",1986,1115700
"Syria","SYR",1987,576300
"Syria","SYR",1988,2835859
"Syria","SYR",1989,271000
"Syria","SYR",1990,846000
"Syria","SYR",1991,917000
"Syria","SYR",1992,1091400
"Syria","SYR",1993,1553352
"Syria","SYR",1994,1481740
"Syria","SYR",1995,1705142
"Syria","SYR",1996,1653018
"Syria","SYR",1997,982654
"Syria","SYR",1998,868848
"Syria","SYR",1999,425536
"Syria","SYR",2000,211905
"Syria","SYR",2001,195556
"Syria","SYR",2002,919514
"Syria","SYR",2003,1079060
"Syria","SYR",2004,527193
"Syria","SYR",2005,767416
"Syria","SYR",2006,1202400
"Syria","SYR",2007,784479
"Syria","SYR",2008,261100
"Syria","SYR",2009,845669
"Syria","SYR",2010,679800
"Syria","SYR",2011,666764
"Syria","SYR",2012,728051
"Syria","SYR",2013,910920
"Syria","SYR",2014,600103.75
"Syria","SYR",2015,1614883
"Syria","SYR",2016,954480
"Syria","SYR",2017,990054.1
"Syria","SYR",2018,408110.22
"Syria","SYR",2019,3053124
"Syria","SYR",2020,2245791.2
"Syria","SYR",2021,252326.1
"Syria","SYR",2022,178542
"Syria","SYR",2023,1226399
"Taiwan","TWN",1961,304
"Taiwan","TWN",1962,264
"Taiwan","TWN",1963,397
"Taiwan","TWN",1964,740
"Taiwan","TWN",1965,1051
"Taiwan","TWN",1966,1037
"Taiwan","TWN",1967,820
"Taiwan","TWN",1968,843
"Taiwan","TWN",1969,1229
"Taiwan","TWN",1970,851
"Taiwan","TWN",1971,724
"Taiwan","TWN",1972,554
"Taiwan","TWN",1973,672
"Taiwan","TWN",1974,489
"Taiwan","TWN",1975,450
"Taiwan","TWN",1976,664
"Taiwan","TWN",1977,700
"Taiwan","TWN",1978,700
"Taiwan","TWN",1979,132
"Taiwan","TWN",1980,111
"Taiwan","TWN",1981,44
"Taiwan","TWN",1982,60
"Taiwan","TWN",1983,226
"Taiwan","TWN",1984,0
"Taiwan","TWN",1985,0
"Taiwan","TWN",1986,0
"Taiwan","TWN",1987,0
"Taiwan","TWN",1988,0
"Taiwan","TWN",1989,0
"Taiwan","TWN",1990,0
"Taiwan","TWN",1991,0
"Taiwan","TWN",1992,0
"Taiwan","TWN",1993,0
"Taiwan","TWN",1994,0
"Taiwan","TWN",1995,0
"Taiwan","TWN",1996,0
"Taiwan","TWN",1997,0
"Taiwan","TWN",1998,0
"Taiwan","TWN",1999,0
"Tajikistan","TJK",1992,41514
"Tajikistan","TJK",1993,30000
"Tajikistan","TJK",1994,25000
"Tajikistan","TJK",1995,22478
"Tajikistan","TJK",1996,17360
"Tajikistan","TJK",1997,23352
"Tajikistan","TJK",1998,25579
"Tajikistan","TJK",1999,25217
"Tajikistan","TJK",2000,18624
"Tajikistan","TJK",2001,15482
"Tajikistan","TJK",2002,36061
"Tajikistan","TJK",2003,50515
"Tajikistan","TJK",2004,63406
"Tajikistan","TJK",2005,64484
"Tajikistan","TJK",2006,62327
"Tajikistan","TJK",2007,71039
"Tajikistan","TJK",2008,57601
"Tajikistan","TJK",2009,101685
"Tajikistan","TJK",2010,116399
"Tajikistan","TJK",2011,74345
"Tajikistan","TJK",2012,102359
"Tajikistan","TJK",2013,123978
"Tajikistan","TJK",2014,113430
"Tajikistan","TJK",2015,138240
"Tajikistan","TJK",2016,141957
"Tajikistan","TJK",2017,145620
"Tajikistan","TJK",2018,108817.3
"Tajikistan","TJK",2019,156239.5
"Tajikistan","TJK",2020,150000
"Tajikistan","TJK",2021,129600
"Tajikistan","TJK",2022,157000
"Tajikistan","TJK",2023,169900
"Tanzania","TZA",1961,100
"Tanzania","TZA",1962,100
"Tanzania","TZA",1963,200
"Tanzania","TZA",1964,300
"Tanzania","TZA",1965,200
"Tanzania","TZA",1966,200
"Tanzania","TZA",1967,456
"Tanzania","TZA",1968,420
"Tanzania","TZA",1969,91
"Tanzania","TZA",1970,140
"Tanzania","TZA",1971,380
"Tanzania","TZA",1972,440
"Tanzania","TZA",1973,1470
"Tanzania","TZA",1974,900
"Tanzania","TZA",1975,2000
"Tanzania","TZA",1976,2000
"Tanzania","TZA",1977,2000
"Tanzania","TZA",1978,2000
"Tanzania","TZA",1979,3050
"Tanzania","TZA",1980,3500
"Tanzania","TZA",1981,4000
"Tanzania","TZA",1982,4500
"Tanzania","TZA",1983,4600
"Tanzania","TZA",1984,4700
"Tanzania","TZA",1985,4800
"Tanzania","TZA",1986,4900
"Tanzania","TZA",1987,5000
"Tanzania","TZA",1988,5100
"Tanzania","TZA",1989,5200
"Tanzania","TZA",1990,5300
"Tanzania","TZA",1991,5400
"Tanzania","TZA",1992,5500
"Tanzania","TZA",1993,5000
"Tanzania","TZA",1994,5500
"Tanzania","TZA",1995,6000
"Tanzania","TZA",1996,5000
"Tanzania","TZA",1997,4000
"Tanzania","TZA",1998,6000
"Tanzania","TZA",1999,5500
"Tanzania","TZA",2000,9000
"Tanzania","TZA",2001,11500
"Tanzania","TZA",2002,13000
"Tanzania","TZA",2003,14500
"Tanzania","TZA",2004,16000
"Tanzania","TZA",2005,18000
"Tanzania","TZA",2006,20590
"Tanzania","TZA",2007,17830
"Tanzania","TZA",2008,16000
"Tanzania","TZA",2009,14705
"Tanzania","TZA",2010,15228
"Tanzania","TZA",2011,6898
"Tanzania","TZA",2012,10670
"Tanzania","TZA",2013,11300
"Tanzania","TZA",2014,11400
"Tanzania","TZA",2015,14440
"Tanzania","TZA",2016,15704.82
"Tanzania","TZA",2017,17255
"Tanzania","TZA",2018,19501
"Tanzania","TZA",2019,20019
"Tanzania","TZA",2020,17500.62
"Tanzania","TZA",2021,14540.13
"Tanzania","TZA",2022,11975.02
"Tanzania","TZA",2023,3787
"Thailand","THA",1961,0
"Thailand","THA",1962,0
"Thailand","THA",1963,0
"Thailand","THA",1964,0
"Thailand","THA",1965,0
"Thailand","THA",1966,0
"Thailand","THA",1967,0
"Thailand","THA",1968,0
"Thailand","THA",1969,0
"Thailand","THA",1970,0
"Thailand","THA",1971,0
"Thailand","THA",1972,0
"Thailand","THA",1973,0
"Thailand","THA",1974,0
"Thailand","THA",1975,0
"Thailand","THA",1976,0
"Thailand","THA",1977,0
"Thailand","THA",1978,0
"Thailand","THA",1979,0
"Thailand","THA",1980,0
"Thailand","THA",1981,0
"Thailand","THA",1982,0
"Thailand","THA",1983,0
"Thailand","THA",1984,0
"Thailand","THA",1985,0
"Thailand","THA",1986,0
"Thailand","THA",1987,0
"Thailand","THA",1988,0
"Thailand","THA",1989,588
"Thailand","THA",1990,950
"Thailand","THA",1991,1401
"Thailand","THA",1992,1932
"Thailand","THA",1993,6000
"Thailand","THA",1994,10000
"Thailand","THA",1995,16000
"Thailand","THA",1996,21546
"Thailand","THA",1997,13981.68
"Thailand","THA",1998,15560
"Thailand","THA",1999,17442
"Thailand","THA",2000,11461
"Thailand","THA",2001,13131
"Thailand","THA",2002,13595
"Thailand","THA",2003,22863.42
"Thailand","THA",2004,24969.7
"Thailand","THA",2005,28444
"Thailand","THA",2006,36528.02
"Thailand","THA",2007,45435.3
"Thailand","THA",2008,53648.44
"Thailand","THA",2009,61954.19
"Thailand","THA",2010,70000
"Thailand","THA",2011,80000
"Thailand","THA",2012,88500
"Thailand","THA",2013,95000
"Thailand","THA",2014,120000
"Thailand","THA",2015,120000
"Thailand","THA",2016,120000
"Thailand","THA",2017,140000
"Thailand","THA",2018,130000
"Thailand","THA",2019,145000
"Thailand","THA",2020,162000
"Thailand","THA",2021,169993.4
"Thailand","THA",2022,174850.25
"Thailand","THA",2023,182266.25
"Tunisia","TUN",1961,70000
"Tunisia","TUN",1962,145000
"Tunisia","TUN",1963,350000
"Tunisia","TUN",1964,180000
"Tunisia","TUN",1965,250000
"Tunisia","TUN",1966,108000
"Tunisia","TUN",1967,85000
"Tunisia","TUN",1968,155000
"Tunisia","TUN",1969,120000
"Tunisia","TUN",1970,151000
"Tunisia","TUN",1971,145800
"Tunisia","TUN",1972,236000
"Tunisia","TUN",1973,212000
"Tunisia","TUN",1974,228000
"Tunisia","TUN",1975,310100
"Tunisia","TUN",1976,240000
"Tunisia","TUN",1977,1e+05
"Tunisia","TUN",1978,180000
"Tunisia","TUN",1979,270000
"Tunisia","TUN",1980,295800
"Tunisia","TUN",1981,270000
"Tunisia","TUN",1982,339000
"Tunisia","TUN",1983,303000
"Tunisia","TUN",1984,312090
"Tunisia","TUN",1985,686000
"Tunisia","TUN",1986,132000
"Tunisia","TUN",1987,536500
"Tunisia","TUN",1988,63000
"Tunisia","TUN",1989,199800
"Tunisia","TUN",1990,477500
"Tunisia","TUN",1991,720800
"Tunisia","TUN",1992,569800
"Tunisia","TUN",1993,477800
"Tunisia","TUN",1994,145000
"Tunisia","TUN",1995,80300
"Tunisia","TUN",1996,834660
"Tunisia","TUN",1997,160400
"Tunisia","TUN",1998,302800
"Tunisia","TUN",1999,408000
"Tunisia","TUN",2000,241500
"Tunisia","TUN",2001,233000
"Tunisia","TUN",2002,90200
"Tunisia","TUN",2003,290000
"Tunisia","TUN",2004,395000
"Tunisia","TUN",2005,465200
"Tunisia","TUN",2006,354100
"Tunisia","TUN",2007,535100
"Tunisia","TUN",2008,254000
"Tunisia","TUN",2009,854900
"Tunisia","TUN",2010,236900
"Tunisia","TUN",2011,680900
"Tunisia","TUN",2012,723600
"Tunisia","TUN",2013,289100
"Tunisia","TUN",2014,772500
"Tunisia","TUN",2015,364330
"Tunisia","TUN",2016,327621
"Tunisia","TUN",2017,478000
"Tunisia","TUN",2018,316000
"Tunisia","TUN",2019,912000
"Tunisia","TUN",2020,466000
"Tunisia","TUN",2021,430100
"Tunisia","TUN",2022,521000
"Tunisia","TUN",2023,89000
"Turkey","TUR",1961,2948000
"Turkey","TUR",1962,3500000
"Turkey","TUR",1963,4288000
"Turkey","TUR",1964,3200000
"Turkey","TUR",1965,3300000
"Turkey","TUR",1966,3800000
"Turkey","TUR",1967,3800000
"Turkey","TUR",1968,3560000
"Turkey","TUR",1969,3740000
"Turkey","TUR",1970,3250000
"Turkey","TUR",1971,4170000
"Turkey","TUR",1972,3725000
"Turkey","TUR",1973,2900000
"Turkey","TUR",1974,3330000
"Turkey","TUR",1975,4500000
"Turkey","TUR",1976,4900000
"Turkey","TUR",1977,4750000
"Turkey","TUR",1978,4750000
"Turkey","TUR",1979,5240000
"Turkey","TUR",1980,5300000
"Turkey","TUR",1981,5900000
"Turkey","TUR",1982,6400000
"Turkey","TUR",1983,5425000
"Turkey","TUR",1984,6500000
"Turkey","TUR",1985,6500000
"Turkey","TUR",1986,7e+06
"Turkey","TUR",1987,6900000
"Turkey","TUR",1988,7500000
"Turkey","TUR",1989,4500000
"Turkey","TUR",1990,7300000
"Turkey","TUR",1991,7800000
"Turkey","TUR",1992,6900000
"Turkey","TUR",1993,7500000
"Turkey","TUR",1994,7e+06
"Turkey","TUR",1995,7500000
"Turkey","TUR",1996,8e+06
"Turkey","TUR",1997,8200000
"Turkey","TUR",1998,9e+06
"Turkey","TUR",1999,7700000
"Turkey","TUR",2000,8e+06
"Turkey","TUR",2001,7500000
"Turkey","TUR",2002,8300000
"Turkey","TUR",2003,8100000
"Turkey","TUR",2004,9e+06
"Turkey","TUR",2005,9500000
"Turkey","TUR",2006,9551000
"Turkey","TUR",2007,7306800
"Turkey","TUR",2008,5923000
"Turkey","TUR",2009,7300000
"Turkey","TUR",2010,7250000
"Turkey","TUR",2011,7600000
"Turkey","TUR",2012,7100000
"Turkey","TUR",2013,7900000
"Turkey","TUR",2014,6300000
"Turkey","TUR",2015,8e+06
"Turkey","TUR",2016,6700000
"Turkey","TUR",2017,7100000
"Turkey","TUR",2018,7e+06
"Turkey","TUR",2019,7600000
"Turkey","TUR",2020,8300000
"Turkey","TUR",2021,5750000
"Turkey","TUR",2022,8500000
"Turkey","TUR",2023,9200000
"Turkmenistan","TKM",1992,127000
"Turkmenistan","TKM",1993,198000
"Turkmenistan","TKM",1994,203000
"Turkmenistan","TKM",1995,207000
"Turkmenistan","TKM",1996,36100
"Turkmenistan","TKM",1997,20200
"Turkmenistan","TKM",1998,11700
"Turkmenistan","TKM",1999,19500
"Turkmenistan","TKM",2000,24000
"Turkmenistan","TKM",2001,23000
"Turkmenistan","TKM",2002,40000
"Turkmenistan","TKM",2003,50500
"Turkmenistan","TKM",2004,60000
"Turkmenistan","TKM",2005,65000
"Turkmenistan","TKM",2006,78000
"Turkmenistan","TKM",2007,7670
"Turkmenistan","TKM",2008,2420
"Turkmenistan","TKM",2009,6560
"Turkmenistan","TKM",2010,22400
"Turkmenistan","TKM",2011,6750
"Turkmenistan","TKM",2012,17234.77
"Turkmenistan","TKM",2013,30000
"Turkmenistan","TKM",2014,30000
