Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","2016","2016","t","3313292.7","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","2017","2017","t","3745906.89","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","2018","2018","t","3784529.7","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","2019","2019","t","3741801.76","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","2020","2020","t","3808714.09","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","2021","2021","t","4022474.1","X","Figure from international organizations",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","2022","2022","t","4103661.09","X","Figure from international organizations",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1961","1961","t","870970","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1962","1962","t","883512","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1963","1963","t","996674","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1964","1964","t","1162048","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1965","1965","t","1075084","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1966","1966","t","1199529","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1967","1967","t","1085561","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1968","1968","t","1183868","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1969","1969","t","1253504","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1970","1970","t","1295001","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1971","1971","t","1266294","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1972","1972","t","1296274","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1973","1973","t","1379422","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1974","1974","t","1266734","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1975","1975","t","1312580","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1976","1976","t","1165512","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1977","1977","t","1235352","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1978","1978","t","1063658","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1979","1979","t","1110744","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1980","1980","t","1163648","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1981","1981","t","1293046","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1982","1982","t","1206872","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1983","1983","t","1113475","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1984","1984","t","1036465","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1985","1985","t","1181857","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1986","1986","t","1274895","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1987","1987","t","1235947","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1988","1988","t","1218793","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1989","1989","t","1256511","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1990","1990","t","1254209","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1991","1991","t","1192323","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1992","1992","t","1156200","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1993","1993","t","991822.59","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1994","1994","t","1058407.87","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1995","1995","t","1127035.45","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1996","1996","t","1254436.22","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1997","1997","t","1176346.1","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1998","1998","t","1219222.19","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","1999","1999","t","1254014.68","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2000","2000","t","1277578.31","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2001","2001","t","1121398.78","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2002","2002","t","1097192.73","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2003","2003","t","811628.39","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2004","2004","t","1064072.77","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2005","2005","t","986411.89","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2006","2006","t","1061882.79","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2007","2007","t","998151.19","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2008","2008","t","1079877.62","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2009","2009","t","1002789.78","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2010","2010","t","1086196.28","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2011","2011","t","988470.77","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2012","2012","t","976187.06","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2013","2013","t","1105659.8","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2014","2014","t","1087781.81","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2015","2015","t","1154922.25","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2016","2016","t","1189936.82","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2017","2017","t","1165416.1","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2018","2018","t","1389632.5","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2019","2019","t","1606159.91","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2020","2020","t","1889294.57","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2021","2021","t","1918664.58","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2022","2022","t","1895892.83","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1961","1961","t","56315","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1962","1962","t","61519","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1963","1963","t","63596","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1964","1964","t","66604","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1965","1965","t","72418","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1966","1966","t","90272","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1967","1967","t","86111","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1968","1968","t","100736","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1969","1969","t","114363","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1970","1970","t","121398","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1971","1971","t","119437","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1972","1972","t","151578","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1973","1973","t","157667","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1974","1974","t","153865","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1975","1975","t","154792","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1976","1976","t","160838","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1977","1977","t","198731","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1978","1978","t","205356","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1979","1979","t","206032","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1980","1980","t","200307","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1981","1981","t","199988","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1982","1982","t","214481","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1983","1983","t","225590","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1984","1984","t","235080","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1985","1985","t","270108","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1986","1986","t","260373","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1987","1987","t","267240","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1988","1988","t","283915","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1989","1989","t","308333","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1990","1990","t","324892","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1991","1991","t","1385714.53","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1992","1992","t","1255206","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1993","1993","t","1433548","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1994","1994","t","1394523","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1995","1995","t","1539117.87","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1996","1996","t","1625230.83","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1997","1997","t","1477865","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1998","1998","t","1871544","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","1999","1999","t","1672402.39","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","2000","2000","t","1675750.94","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","2001","2001","t","1954657","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","2002","2002","t","1936954","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","2003","2003","t","1982060.39","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","2004","2004","t","2151738","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","2005","2005","t","2156198.5","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","2006","2006","t","2042466.07","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","2007","2007","t","2377370.49","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","2008","2008","t","2243777.41","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","2009","2009","t","2193706.31","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","2010","2010","t","2568195.33","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","2011","2011","t","2403586.82","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","2012","2012","t","2440629.64","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","2013","2013","t","2745040.95","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","2014","2014","t","2841085.49","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","2015","2015","t","2601086.78","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","2016","2016","t","2910453.94","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","2017","2017","t","2738937.08","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","2018","2018","t","3153201.94","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","2019","2019","t","2947342.41","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","2020","2020","t","4123436.65","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","2021","2021","t","4139645.49","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01620","Tea leaves","2022","2022","t","3277033.94","E","Estimated value",""
