quadkey,latitude,longitude,rwi,error
12212130311111,28.9120143,32.3327637,-0.070,0.374
12212123312112,27.4985263,30.7287598,0.327,0.546
12212101213002,31.1752094,30.0695801,0.730,0.519
12212120233312,28.3527333,28.7951660,-0.146,0.373
12212110310130,31.3067147,32.1350098,0.391,0.528
12212112213002,29.9644524,31.4758301,0.298,0.484
12212010120022,31.5878940,26.0266113,-0.592,0.410
12212112203033,29.9263737,31.1901855,0.359,0.526
12212101312333,31.0623449,30.7507324,0.360,0.512
12212123131032,27.9264736,30.8166504,0.953,0.547
12212311212023,26.2047338,32.7282715,0.022,0.523
12212112202011,29.9834863,31.0144043,0.533,0.505
12212310122032,26.5197349,31.6955566,0.362,0.509
12212110323203,30.7984737,31.8493652,0.231,0.545
12213000212233,31.0623449,34.1784668,-0.288,0.535
12212112022213,30.1926178,31.0144043,0.327,0.559
12212130200021,28.8735390,30.9704590,-0.177,0.446
12212121130313,29.1233728,30.7507324,-0.272,0.506
12212112002233,30.4581439,31.0144043,-0.135,0.534
12212110212312,31.0999813,31.4318848,0.640,0.506
12212113232212,29.5830112,32.7502441,0.204,0.438
12212010032003,31.4755236,25.6970215,-0.422,0.340
12213022013003,28.1204382,34.3103027,-0.484,0.358
12212112002103,30.5717201,31.0583496,0.396,0.550
12213020322000,28.4493734,34.4641113,1.004,0.461
12212101220033,30.9870275,29.6081543,-0.048,0.481
12212110201123,31.2879394,31.2341309,0.165,0.489
12212110223221,30.7795979,31.1462402,0.907,0.538
12212130000023,29.4682962,30.9704590,0.481,0.562
12212112100133,30.6851635,31.8054199,0.247,0.524
12212100333133,30.8362142,29.5202637,-0.166,0.452
12212112100122,30.6851635,31.7395020,0.279,0.533
12212121330131,28.5652250,30.7507324,-0.035,0.511
12212113203000,29.9834863,32.5305176,1.318,0.447
12212113000001,30.7418353,32.3767090,-0.235,0.439
12212112223132,29.6212207,31.2561035,0.958,0.508
12212111220231,30.9305004,32.4206543,-0.233,0.461
12212131003013,29.3534512,32.5964355,-0.010,0.481
12213020202133,28.7002242,33.9147949,0.387,0.425
12212313003100,25.6316212,32.6184082,0.169,0.541
12212302102120,25.5919938,28.9270020,0.095,0.480
12212112210032,30.0786009,31.3439941,1.248,0.482
12212112032230,30.1736241,31.3439941,0.808,0.495
12212101222300,30.8173458,29.6301270,0.046,0.519
12212011312212,31.0999813,27.8283691,0.016,0.456
12212101233030,30.8550788,30.1135254,-0.208,0.519
12212112211102,30.1166211,31.5637207,0.447,0.507
12212130023010,29.0657724,31.1682129,-0.019,0.440
12212110213222,31.0623449,31.4758301,-0.015,0.524
12212103130120,30.4013061,30.6848145,-0.687,0.483
12212110232001,30.8927970,31.3220215,-0.014,0.508
12212100220031,31.0058624,28.2019043,0.453,0.464
12212112102210,30.5149486,31.6955566,0.135,0.513
12212310301310,26.3426524,31.9592285,-0.203,0.515
12212101300110,31.3442540,30.3771973,0.180,0.424
12212103011222,30.6095493,30.0695801,-0.393,0.438
12213200231000,26.1061204,34.2883301,1.573,0.545
12212112100331,30.6284584,31.8054199,-0.005,0.497
12212101222000,30.8927970,29.5422363,0.218,0.533
12212010133220,31.3817783,26.5539551,-0.716,0.348
12212331032311,23.9561359,32.8601074,-0.083,0.478
12212112020302,30.3444351,31.0363770,0.237,0.525
12212011022222,31.3630180,26.7297363,0.250,0.389
12212130003230,29.2576481,31.1682129,-0.295,0.540
12212313300222,25.0159284,33.0578613,-0.217,0.384
12212113022330,30.1736241,32.4865723,0.196,0.450
12212110313231,31.0811650,32.2448730,-0.771,0.472
12212121112202,29.2768159,30.5969238,-0.580,0.487
12212130010222,29.3917473,31.3000488,-0.865,0.481
12212311202303,26.1652985,32.4645996,0.434,0.542
12212101123131,31.4567820,30.5749512,-0.010,0.383
12212112101101,30.7418353,31.9372559,0.529,0.511
12212100220120,31.0058624,28.2238770,-0.325,0.492
12212112031001,30.4392016,31.4978027,-0.195,0.531
12212123130300,27.9070579,30.6848145,0.001,0.410
12212302130110,25.4730329,29.3225098,-0.241,0.389
12212211110030,27.0101960,27.8283691,-0.497,0.358
12213020202023,28.7002242,33.7829590,-0.320,0.449
12212103013022,30.5338761,30.0695801,-0.411,0.413
12212121112002,29.3534512,30.5969238,-0.309,0.528
12212112202001,29.9834863,30.9704590,0.844,0.491
12212310301321,26.3032638,31.9372559,0.456,0.514
12212113232022,29.6212207,32.7062988,0.094,0.448
12212123112010,28.1398155,30.6408691,0.318,0.521
12212310331103,26.0863877,32.2888184,-0.098,0.497
12212112012021,30.5528000,31.3220215,0.286,0.549
12212110230013,31.0246937,31.3659668,0.638,0.482
12212101301001,31.3442540,30.4431152,0.685,0.508
12212110123221,31.3817783,31.8493652,-0.121,0.440
12212121311301,28.8350495,30.8825684,-0.201,0.508
12213000203201,31.1187939,33.9587402,0.337,0.440
12212112102330,30.4770825,31.7834473,-0.265,0.476
12212101322013,30.8739398,30.3112793,-0.313,0.498
12212101320322,30.9116505,30.3332520,0.362,0.532
12212112023011,30.2875311,31.1901855,0.267,0.517
12212112030131,30.4013061,31.4538574,0.239,0.528
12212313212311,24.9163310,32.8601074,0.038,0.493
12212101203203,31.0999813,29.7399902,1.377,0.488
12212112130101,30.4392016,32.1130371,-0.654,0.448
12212110230220,30.9305004,31.3000488,1.118,0.534
12212110333221,30.7795979,32.2009277,0.189,0.477
12213000203212,31.0999813,33.9807129,-0.149,0.329
12212110213002,31.1752094,31.4758301,0.375,0.496
12212110201002,31.3254862,31.1242676,0.027,0.523
12212101313121,31.1564079,30.8825684,0.126,0.483
12212123110131,28.2560052,30.7507324,0.337,0.504
12212121332102,28.4300525,30.6848145,0.110,0.542
12212113022313,30.1926178,32.5085449,-0.310,0.478
12212112031320,30.3254708,31.5637207,-0.207,0.491
12212112012132,30.5338761,31.4318848,0.874,0.555
12212123133030,27.7904908,30.8166504,0.365,0.496
12212310012212,26.7946541,31.3439941,-0.737,0.387
12212112110032,30.6851635,32.0471191,-0.532,0.462
12212101332303,30.7984737,30.7067871,0.456,0.551
12213000221200,30.9681888,33.9367676,-0.273,0.326
12212113203301,29.9073289,32.6403809,0.056,0.409
12212123312130,27.4790343,30.7287598,0.395,0.512
12212130021223,29.0849761,31.1462402,0.332,0.493
12212112023123,30.2305941,31.2341309,0.487,0.482
12212110211131,31.3067147,31.6296387,0.086,0.534
12212110212332,31.0623449,31.4318848,0.610,0.503
12212112003230,30.4770825,31.1682129,0.397,0.478
12212101330210,30.9681888,30.6408691,0.145,0.532
12212331101130,24.4771496,33.3654785,0.152,0.366
12212101332230,30.7795979,30.6408691,0.210,0.534
12212310011222,26.9122734,31.4758301,-0.078,0.536
12212112000033,30.6851635,31.0144043,0.448,0.495
12213000203001,31.1940070,33.9587402,0.105,0.326
12212121332220,28.3333947,30.5969238,-0.194,0.471
12212110202010,31.1940070,30.9924316,0.670,0.488
12212112012333,30.4581439,31.4538574,0.241,0.543
12212101312323,31.0623449,30.7067871,0.278,0.513
12212101320221,30.9305004,30.2673340,0.206,0.512
12212112010320,30.6284584,31.3879395,0.630,0.552
12212101220131,31.0058624,29.6960449,0.116,0.479
12212101220301,30.9681888,29.6520996,0.449,0.467
12212123110121,28.2560052,30.7067871,0.372,0.537
12212112200113,30.1166211,31.1022949,0.132,0.516
12212100333212,30.7984737,29.4104004,-0.432,0.424
12212110123130,31.4567820,31.9592285,-0.557,0.407
12212011302010,31.1940070,27.4768066,0.043,0.414
12212303121131,25.4333530,30.5749512,0.130,0.536
12212121130210,29.1425657,30.6408691,0.065,0.572
12212010123311,31.4192877,26.3562012,-0.349,0.342
12212121330102,28.5845213,30.6848145,0.630,0.578
12212010123011,31.4942613,26.2683105,-0.517,0.367
12212112211202,30.0405660,31.4758301,1.264,0.526
12212101310230,31.2315912,30.6408691,-0.028,0.492
12212302013131,25.5919938,28.8171387,-0.343,0.350
12212302102330,25.5126996,28.9709473,-0.189,0.483
12212110022230,31.3817783,30.9924316,-0.231,0.460
12212313212113,24.9760991,32.8601074,0.726,0.502
12212313021021,25.4333530,32.5524902,0.061,0.476
12212011022021,31.4567820,26.7517090,-0.279,0.366
12212132223003,27.1862418,31.1462402,0.220,0.488
12212112112012,30.5717201,32.0471191,-0.097,0.498
12212310301020,26.3820276,31.8273926,0.686,0.547
12212331011202,24.4171416,32.8820801,-0.446,0.491
12212121330110,28.6038140,30.7287598,0.012,0.599
12212010133320,31.3817783,26.6418457,-0.055,0.401
12212110032031,31.4567820,31.3659668,-0.309,0.466
12212112020230,30.3254708,30.9924316,-0.030,0.562
12212110231230,30.9305004,31.5197754,0.546,0.497
12212100332130,30.8550788,29.3225098,0.064,0.484
12212113202301,29.9073289,32.4645996,0.722,0.507
12212311220021,26.0666517,32.3767090,0.151,0.551
12212111230130,31.0058624,32.8381348,0.290,0.514
12212110321133,30.9870275,31.9812012,-0.181,0.452
12212101301101,31.3442540,30.5310059,0.144,0.502
12212121121131,29.1809408,30.5749512,-0.195,0.371
12213000212133,31.1376028,34.2663574,-0.408,0.317
12212103130201,30.3633958,30.6188965,-0.378,0.475
12212101123322,31.3630180,30.5090332,0.190,0.522
12212112103121,30.5528000,31.9372559,0.620,0.554
12212101330313,30.9493465,30.7507324,0.207,0.538
12212121112112,29.3534512,30.7287598,0.444,0.528
12212310331113,26.0863877,32.3327637,-0.044,0.531
12212110303003,31.1752094,31.8493652,0.567,0.526
12212011201201,31.2691604,26.9274902,-0.667,0.374
12212130003120,29.3342978,31.2121582,0.995,0.562
12212313210332,25.0159284,32.8381348,0.506,0.464
12212111312313,31.0999813,33.5632324,-0.377,0.352
12212110023322,31.3630180,31.2121582,0.200,0.489
12212101222102,30.8739398,29.6301270,0.076,0.567
12212110020032,31.5878940,30.9924316,0.988,0.539
12212100333131,30.8550788,29.5202637,0.281,0.515
12212130002333,29.2384766,31.1022949,0.020,0.510
12212011201103,31.3254862,27.0153809,-0.645,0.376
12212112023320,30.1736241,31.2121582,0.808,0.519
12212303121112,25.4531946,30.5529785,0.979,0.513
12212110331121,31.0058624,32.2888184,-0.528,0.477
12212110320223,30.9116505,31.6735840,0.120,0.494
12212310011223,26.9122734,31.4978027,0.300,0.523
12212110123203,31.4005349,31.8493652,0.424,0.498
12212113200132,30.0786009,32.4865723,0.063,0.460
12212123312310,27.4400400,30.7287598,0.224,0.512
12212101230312,30.9493465,30.0256348,-0.210,0.520
12212311203200,26.1850178,32.5305176,0.400,0.489
12212303112210,25.5523532,30.6408691,0.177,0.419
12212211110131,27.0101960,27.9382324,-0.595,0.390
12212331011313,24.4171416,33.0358887,0.252,0.531
12212331012313,24.2569809,32.8601074,0.008,0.438
12212122012313,28.0428943,28.6413574,-0.400,0.430
12212123112101,28.1398155,30.7067871,0.468,0.509
12212133103012,28.1204382,33.2775879,0.997,0.512
12213223010230,23.1100489,35.5627441,0.528,0.533
12212101311111,31.3442540,30.9265137,-0.058,0.531
12212011211312,31.2503777,27.3889160,0.656,0.492
12212310310202,26.3229598,32.0031738,0.120,0.537
12212101221221,30.9305004,29.7399902,-0.064,0.506
12213020121033,29.1617551,34.7058105,0.220,0.413
12212101311130,31.3067147,30.9045410,-0.072,0.528
12212112013213,30.4960174,31.5417480,0.589,0.530
12212103112332,30.4581439,30.7287598,0.047,0.452
12213000201330,31.2315912,34.0686035,0.200,0.311
12212101132231,31.3817783,30.6628418,-0.670,0.445
12212110023333,31.3630180,31.2780762,-0.168,0.483
12212110212231,31.0811650,31.3659668,0.545,0.499
12212112200101,30.1356258,31.0583496,0.413,0.549
12212313023020,25.2745031,32.5305176,0.055,0.519
12212103101023,30.6851635,30.4431152,-0.576,0.446
12213200002332,26.7554205,33.8928223,-0.060,0.444
12212110222331,30.7795979,31.1022949,0.586,0.542
12212011313231,31.0811650,28.0261230,0.658,0.531
12212112112112,30.5717201,32.1350098,0.551,0.527
12212111212332,31.0623449,32.8381348,-0.370,0.395
12212310331310,26.0271697,32.3107910,0.182,0.506
12212123130323,27.8487900,30.7067871,0.566,0.490
12212111302220,31.0811650,33.0578613,-0.305,0.326
12212113023221,30.1736241,32.5524902,0.241,0.499
12212110212310,31.1187939,31.4318848,0.238,0.524
12213020320230,28.4880048,34.5080566,1.174,0.462
12212110200231,31.2315912,31.0144043,0.234,0.503
12212121312312,28.6616708,30.7287598,0.585,0.566
12212101213000,31.1940070,30.0695801,0.391,0.507
12212103112021,30.5528000,30.6188965,0.029,0.502
12212010033001,31.4942613,25.8728027,0.208,0.378
12212111221331,30.9305004,32.6843262,-0.431,0.374
12212101312321,31.0811650,30.7067871,0.526,0.547
12212123313221,27.4010320,30.7946777,-0.085,0.532
12212010022113,31.4755236,25.4772949,0.176,0.377
12212110210213,31.2503777,31.3659668,0.738,0.514
12212110321321,30.9305004,31.9372559,0.645,0.569
12212010132031,31.4567820,26.4440918,-0.307,0.425
12212101231212,30.9493465,30.1135254,-0.048,0.563
12212112021302,30.3444351,31.2121582,0.895,0.518
12212123112033,28.0816733,30.6628418,0.730,0.516
12212110202013,31.1752094,31.0144043,0.716,0.524
12212101300133,31.2879394,30.3991699,0.044,0.517
12212310031322,26.5983508,31.5637207,0.726,0.529
12212112010121,30.7040578,31.4099121,0.606,0.558
12212313010023,25.7306321,32.7282715,0.017,0.512
12212123101112,28.2753578,30.5529785,-0.340,0.418
12212331011201,24.4371475,32.9040527,0.705,0.501
12212101331213,30.9493465,30.8386230,0.271,0.518
12212110330300,30.9681888,32.0910645,0.055,0.487
12212100323230,30.7795979,29.0588379,-0.590,0.430
12212011022300,31.4192877,26.8176270,-0.681,0.443
12212121131131,29.1809408,30.9265137,0.150,0.520
12212121112233,29.2384766,30.6628418,0.077,0.527
12212101332231,30.7795979,30.6628418,-0.088,0.537
12212112133322,30.1546268,32.2668457,-0.522,0.427
12212112202000,29.9834863,30.9484863,1.152,0.505
12212101233203,30.7984737,30.0915527,0.228,0.552
12212010123130,31.4567820,26.3342285,-0.998,0.357
12212112011002,30.7229484,31.4758301,0.528,0.533
12212123131230,27.8682161,30.8166504,0.372,0.552
12212110211023,31.2879394,31.4978027,0.914,0.541
12212111313300,31.1187939,33.6730957,0.403,0.465
12212101332331,30.7795979,30.7507324,0.071,0.524
12212110333033,30.8362142,32.2448730,-0.748,0.483
12212111230231,30.9305004,32.7722168,-0.599,0.389
12212112310111,30.1356258,32.1569824,-0.162,0.421
12212113033320,30.1736241,32.9699707,0.539,0.363
12212110330200,30.9681888,32.0031738,-0.404,0.462
12212101132302,31.4005349,30.6848145,-0.374,0.423
12212123131123,27.9264736,30.8825684,-0.210,0.533
12212313001312,25.6910376,32.6623535,0.296,0.526
12213202102131,25.5919938,34.6179199,0.645,0.518
12212103111113,30.7229484,30.9265137,0.219,0.542
12212010132202,31.4005349,26.3781738,-0.514,0.341
12212311202202,26.1652985,32.3547363,-0.462,0.419
12212310012133,26.8338741,31.4538574,0.366,0.558
12212103121213,30.3444351,30.4870605,0.737,0.433
12212103113103,30.5717201,30.8825684,0.661,0.576
12212010132313,31.4005349,26.5319824,-0.612,0.355
12212123132330,27.7127098,30.7287598,-0.129,0.488
12212132220230,27.2448621,30.9924316,-0.390,0.494
12212110222223,30.7607184,30.9704590,0.615,0.545
12212112013031,30.5528000,31.5417480,0.478,0.538
12212311232001,25.9481659,32.7282715,-0.451,0.529
12212112130012,30.4202557,32.0471191,-0.505,0.425
12212103030213,30.3444351,29.9597168,-0.395,0.439
12212130000102,29.5065490,31.0363770,0.032,0.538
12212123130112,27.9652945,30.7287598,0.152,0.471
12212011302312,31.0999813,27.5646973,-0.436,0.336
12212101213300,31.1187939,30.1574707,0.551,0.488
12212121133322,28.9312465,30.8605957,0.310,0.570
12212110023201,31.4192877,31.1462402,0.330,0.551
12212310331022,26.0469124,32.1789551,0.406,0.531
12212101220200,30.9681888,29.5422363,0.947,0.500
12212310301230,26.3032638,31.8713379,0.571,0.539
12212103102022,30.5338761,30.2453613,-0.665,0.456
12212112102213,30.4960174,31.7175293,0.188,0.520
12212101210231,31.2315912,29.9597168,0.946,0.473
12212133331123,27.3034516,33.6950684,-0.509,0.437
12212112021202,30.3444351,31.1242676,0.903,0.562
12212121110321,29.4108899,30.7067871,0.004,0.528
12212101303000,31.1940070,30.4211426,0.286,0.509
12212011303021,31.1564079,27.6306152,0.206,0.428
12212121331223,28.4686909,30.7946777,0.643,0.494
12212112101123,30.6851635,31.9372559,-0.143,0.461
12212313020331,25.3539542,32.5085449,-0.428,0.468
12212302120110,25.4730329,28.9709473,0.395,0.567
12212011023330,31.3817783,27.0373535,-0.568,0.385
12212101222003,30.8739398,29.5642090,0.179,0.529
12212132220210,27.2839252,30.9924316,0.259,0.505
12213000210223,31.2128010,34.1345215,1.287,0.469
12212103013301,30.5149486,30.1794434,-0.841,0.437
12212131231302,28.5073151,32.9699707,0.356,0.446
12212313023301,25.2347581,32.6403809,0.150,0.472
12212103013101,30.5906366,30.1794434,0.310,0.421
12212123313023,27.4595389,30.7946777,0.243,0.508
12212311230230,25.9876744,32.7502441,-0.136,0.496
12212101222103,30.8739398,29.6520996,-0.303,0.504
12212132232203,27.1080334,31.3220215,0.370,0.514
12212123112333,28.0041014,30.7507324,-0.030,0.491
12212303332232,24.5371290,30.6408691,-0.243,0.325
12212110032200,31.4192877,31.3000488,0.518,0.527
12212113203032,29.9263737,32.5744629,0.443,0.454
12212121312212,28.6616708,30.6408691,0.519,0.501
12212112311102,30.1166211,32.2668457,-0.127,0.422
12212112021000,30.4392016,31.1242676,-0.012,0.551
12212121112211,29.2959801,30.6628418,-0.411,0.524
12212112020022,30.3823528,30.9484863,-0.227,0.553
12212110122323,31.3630180,31.7614746,0.353,0.545
12212113232201,29.6021178,32.7282715,0.326,0.506
12212010023011,31.4942613,25.5651855,-0.457,0.358
12212133313302,27.4205377,33.6730957,0.881,0.506
12212010031320,31.5317257,25.9387207,-0.397,0.434
12212112203100,29.9834863,31.2121582,0.756,0.492
12212121133130,29.0273543,30.9045410,0.426,0.551
12212310120320,26.6179963,31.7395020,0.259,0.545
12212101310320,31.2315912,30.6848145,-0.454,0.501
12212101133323,31.3630180,30.8825684,-0.332,0.471
12212123310120,27.6348734,30.6848145,0.653,0.536
12212131333203,28.3527333,33.6071777,-0.225,0.363
12212101230033,30.9870275,29.9597168,-0.356,0.534
12213000233201,30.8173458,34.3103027,-0.361,0.332
12212110032223,31.3630180,31.3220215,-0.468,0.536
12212101212120,31.1564079,29.9816895,0.184,0.488
12212112001013,30.7229484,31.1901855,0.261,0.539
12212211103313,26.7946541,27.7624512,-0.463,0.338
12212010033003,31.4755236,25.8728027,0.276,0.391
12212101133332,31.3630180,30.9045410,-0.417,0.509
12212101211231,31.2315912,30.1354980,0.530,0.512
12212110323013,30.8739398,31.8933105,0.115,0.503
12212110220122,30.9870275,31.0363770,0.743,0.531
12212131313122,28.7002242,33.6730957,0.644,0.429
12212110331321,30.9305004,32.2888184,-0.091,0.540
12212310010133,26.9906183,31.4538574,-0.078,0.532
12212123311103,27.6543377,30.8825684,0.426,0.553
12212132232232,27.0689087,31.3439941,0.832,0.559
12212113102320,30.4770825,33.1457520,0.084,0.319
12212110230120,31.0058624,31.3879395,0.532,0.523
12212112022321,30.1736241,31.0583496,0.761,0.565
12213000203333,31.0623449,34.0905762,-0.550,0.329
12212113220203,29.7357620,32.3767090,0.488,0.515
12212101330030,31.0058624,30.6408691,-0.262,0.497
12212112131310,30.3633958,32.3107910,-0.015,0.493
12212123130123,27.9264736,30.7067871,0.986,0.525
12212112100023,30.6851635,31.6735840,0.042,0.523
12212303332222,24.5371290,30.5969238,-0.419,0.354
12212112013221,30.4770825,31.4978027,0.529,0.567
12212110313232,31.0623449,32.2229004,-0.617,0.496
12212101320121,31.0058624,30.3552246,0.029,0.544
12212313210310,25.0756480,32.8381348,0.409,0.509
12212110333123,30.8362142,32.2888184,0.069,0.508
12212112003033,30.5338761,31.1901855,0.879,0.549
12212112122030,30.2495768,31.6955566,-0.318,0.597
12212130000130,29.4874244,31.0803223,0.131,0.488
12212313020332,25.3340963,32.4865723,0.135,0.507
12212103313112,29.9644524,30.9045410,0.747,0.492
12213020221020,28.5652250,33.9367676,0.245,0.473
12212130020331,29.1041762,31.1022949,0.818,0.526
12212331011001,24.5171391,32.9040527,-0.079,0.548
12212111221133,30.9870275,32.6843262,0.223,0.496
12212103113213,30.4960174,30.8386230,0.054,0.524
12213020103322,29.2384766,34.7277832,0.421,0.421
12212311230232,25.9679218,32.7502441,-0.043,0.516
12212310012311,26.8142658,31.4538574,0.440,0.529
12212111222001,30.8927970,32.3767090,0.118,0.546
12212101232120,30.8550788,29.9816895,-0.174,0.470
12213200023310,26.5000725,34.0686035,0.307,0.452
12212131130230,29.1041762,33.4533691,-0.502,0.319
12212110221321,30.9305004,31.2341309,0.192,0.511
12212101221132,30.9870275,29.8498535,0.080,0.525
12212100333302,30.7984737,29.4543457,-0.768,0.412
12212100221011,31.0435212,28.3776855,0.416,0.443
12212103030010,30.4392016,29.9377441,-1.163,0.383
12212112000313,30.6473638,31.1022949,-0.142,0.509
12212123130312,27.8876388,30.7287598,0.340,0.507
12212110211100,31.3442540,31.5637207,0.266,0.480
12212311203221,26.1455758,32.5524902,0.125,0.479
12212103013223,30.4581439,30.0915527,-1.053,0.450
12212113023302,30.1926178,32.6184082,0.070,0.405
12212111213222,31.0623449,32.8820801,-0.344,0.386
12212130001302,29.4300290,31.2121582,0.452,0.570
12212303112212,25.5325281,30.6408691,0.071,0.400
12212123331102,27.3424940,30.8605957,0.535,0.475
12212130003101,29.3726011,31.2341309,-0.154,0.481
12213200212331,26.1455758,34.2663574,0.792,0.500
12212310033110,26.5787018,31.6076660,-0.292,0.523
12213022003113,28.1204382,34.0905762,-0.672,0.350
12212010123100,31.4942613,26.2902832,-0.525,0.380
12212121330211,28.5266220,30.6628418,0.770,0.555
12212112101303,30.6473638,31.9372559,0.911,0.539
12212101302112,31.1752094,30.3771973,-0.280,0.536
12212103101202,30.6473638,30.4211426,-0.807,0.432
12213000210211,31.2691604,34.1784668,0.147,0.372
12212123111220,28.1785594,30.7727051,0.347,0.558
12212112131302,30.3444351,32.2668457,-0.284,0.538
12212303112033,25.5721751,30.6628418,-0.405,0.384
12212110022323,31.3630180,31.0583496,-0.174,0.503
12212121121133,29.1617551,30.5749512,0.215,0.406
12212103110330,30.6284584,30.7287598,-0.084,0.504
12212110203111,31.1940070,31.2780762,0.016,0.488
12212133111021,28.2560052,33.6071777,0.865,0.483
12212112010102,30.7229484,31.3879395,0.622,0.542
12212113200113,30.1166211,32.5085449,0.272,0.437
12212101222203,30.7984737,29.5642090,0.562,0.487
12212110312132,31.1376028,32.1350098,-0.387,0.439
12212110231210,30.9681888,31.5197754,0.410,0.509
12212101220300,30.9681888,29.6301270,0.199,0.464
12212310001121,27.0101960,31.2341309,-0.150,0.450
12212112210103,30.1166211,31.4099121,1.091,0.552
12212103132112,30.2685558,30.7287598,-0.218,0.456
12212121113313,29.2768159,30.9265137,0.235,0.472
12212101311211,31.2691604,30.8386230,-0.113,0.558
12212101333210,30.8173458,30.8166504,1.070,0.497
12212130022231,28.9504752,31.0144043,-0.076,0.507
12212101233133,30.8362142,30.2233887,0.139,0.545
12212011303002,31.1752094,27.6086426,-0.028,0.425
12213000203003,31.1752094,33.9587402,0.228,0.390
12212110212000,31.1940070,31.3000488,0.209,0.507
12212310300013,26.4017101,31.7175293,-0.322,0.456
12212130022311,28.9889219,31.1022949,-0.518,0.453
12212101311132,31.2879394,30.9045410,-0.474,0.507
12212112013121,30.5528000,31.5856934,0.653,0.547
12212110300001,31.3442540,31.6735840,0.558,0.501
12212311203212,26.1652985,32.5744629,0.892,0.566
12213002011300,30.6662655,34.3762207,0.169,0.371
12212101303223,31.0623449,30.4431152,0.137,0.510
12212110221003,31.0246937,31.1462402,-0.242,0.509
12212101311030,31.3067147,30.8166504,-0.329,0.501
12212112030002,30.4202557,31.3000488,0.231,0.554
12212313213202,24.8964019,32.8820801,0.650,0.475
12212110232102,30.8739398,31.3879395,0.195,0.540
12212112200213,30.0405660,31.0144043,0.894,0.518
12212110211312,31.2503777,31.6076660,0.782,0.495
12212112201300,30.0595852,31.2121582,1.594,0.473
12212110320002,31.0246937,31.6516113,0.452,0.549
12212110322323,30.7607184,31.7614746,-0.217,0.492
12212011313323,31.0623449,28.0700684,0.484,0.474
12213200230313,26.0074237,34.2663574,-0.427,0.405
12212112102331,30.4770825,31.8054199,0.035,0.478
12212130000301,29.4491644,31.0583496,0.107,0.556
12212110303230,31.0811650,31.8713379,-0.160,0.522
12212101322103,30.8739398,30.3552246,-0.225,0.505
12212103101312,30.6473638,30.5529785,-0.537,0.535
12212303301130,25.1154450,30.5529785,-0.485,0.363
12212103012130,30.5528000,30.0256348,0.280,0.443
12212011210020,31.3067147,27.0812988,-0.255,0.380
12212111221130,31.0058624,32.6623535,0.156,0.533
12212010033130,31.4567820,25.9826660,-0.560,0.366
12212101300033,31.2879394,30.3112793,0.216,0.535
12212303112010,25.6316212,30.6408691,-0.153,0.417
12212101302101,31.1940070,30.3552246,-0.181,0.503
12212110333111,30.8927970,32.3327637,-0.301,0.492
12212112021103,30.4202557,31.2341309,0.059,0.506
12212110322002,30.8739398,31.6516113,0.274,0.541
12212113203001,29.9834863,32.5524902,0.971,0.450
12212112113011,30.5906366,32.2448730,0.799,0.532
12212110331013,31.0246937,32.2448730,0.023,0.469
12212310013230,26.7750390,31.5197754,0.834,0.535
12212110300020,31.3067147,31.6516113,0.185,0.480
12212303110232,25.6514299,30.6408691,-0.431,0.389
12212310010322,26.9122734,31.3879395,0.443,0.531
12212110022322,31.3630180,31.0363770,0.188,0.564
12212131022222,28.9312465,32.3547363,0.966,0.481
12212113200330,30.0215431,32.4865723,0.832,0.492
12212100331331,30.9305004,29.5202637,0.306,0.479
12212130021210,29.1425657,31.1682129,-0.271,0.475
12212010022110,31.4942613,25.4553223,-1.063,0.451
12212101233201,30.8173458,30.0915527,0.401,0.530
12212310301303,26.3229598,31.9372559,0.628,0.552
12212101312202,31.0999813,30.5969238,0.789,0.493
12212130002012,29.3534512,30.9924316,0.261,0.568
12212313010220,25.6712354,32.7062988,0.740,0.525
12212110210000,31.3442540,31.3000488,0.150,0.471
12212110312200,31.1187939,32.0031738,0.102,0.481
12212112003300,30.5149486,31.2121582,0.411,0.556
12212132221332,27.2253254,31.2561035,0.212,0.500
12212110312303,31.0999813,32.1130371,-0.031,0.457
12212112101201,30.6662655,31.8493652,-0.037,0.495
12212113203011,29.9834863,32.5964355,-0.085,0.460
12212100202321,31.0811650,28.2458496,-0.176,0.417
12212130001310,29.4491644,31.2561035,-0.338,0.549
12212112101130,30.7040578,31.9592285,-0.582,0.514
12212123311032,27.6154056,30.8166504,0.514,0.531
12212113201301,30.0595852,32.6403809,0.114,0.417
12212111313330,31.0811650,33.7170410,-0.152,0.347
12212310030100,26.7357986,31.3879395,0.085,0.487
12212113120023,30.3823528,33.0798340,0.297,0.423
12212100323313,30.7984737,29.1687012,0.008,0.442
12212101322232,30.7607184,30.2893066,0.368,0.524
12212110201113,31.3254862,31.2780762,-0.358,0.458
12212112230002,29.8120503,31.3000488,0.737,0.524
12212101322311,30.8173458,30.3991699,-0.163,0.494
12212103001110,30.7418353,29.8498535,0.019,0.412
12212110211003,31.3254862,31.4978027,0.371,0.507
12212112113303,30.4960174,32.2888184,0.689,0.499
12212101212332,31.0623449,30.0256348,0.108,0.514
12212101302220,31.0811650,30.2453613,0.406,0.532
12212131333231,28.3333947,33.6511230,-0.017,0.378
12212033332311,27.1275906,27.9382324,-0.280,0.461
12212132232323,27.0689087,31.4099121,-0.027,0.457
12212110200120,31.3067147,31.0363770,0.162,0.565
12213000210310,31.2691604,34.2443848,0.789,0.374
12212123113213,28.0428943,30.8386230,0.727,0.467
